Duration,KeySignature,KeySignatureConfidence,loudness,Tempo,TimeSignature,TimeSignatureConfidence
327.63,4.00,0.21,-4.28,175.01,4.00,0.61
264.93,6.00,0.73,-8.65,128.55,4.00,0.45
130.77,7.00,0.64,-7.09,120.13,3.00,1.00
181.32,0.00,0.58,-23.46,118.06,3.00,0.79
156.21,8.00,0.44,-6.67,195.03,5.00,0.74
145.87,0.00,0.76,-12.27,89.98,3.00,0.61
508.60,1.00,0.74,-11.52,130.07,4.00,0.50
245.03,8.00,0.62,-4.68,190.10,4.00,0.04
61.83,7.00,0.24,-7.50,235.34,1.00,0.00
247.72,0.00,0.27,-6.53,155.17,4.00,0.00
109.14,6.00,0.18,-6.21,183.44,4.00,0.00
241.66,7.00,0.69,-19.45,134.25,4.00,0.00
655.67,9.00,0.40,-8.29,134.09,4.00,0.00
233.22,9.00,0.71,-6.90,141.85,4.00,0.00
335.33,7.00,0.69,-16.11,107.59,4.00,0.74
397.61,5.00,1.00,-7.04,131.96,4.00,0.72
344.71,7.00,0.18,-14.17,108.11,3.00,1.00
299.08,4.00,0.80,-14.02,117.37,4.00,0.66
205.11,7.00,0.13,-3.70,180.20,4.00,0.64
259.37,0.00,0.31,-6.95,114.75,4.00,0.03
271.46,0.00,0.31,-5.96,119.95,3.00,1.00
234.74,0.00,0.33,-2.02,137.94,4.00,0.33
105.40,7.00,0.51,-8.45,121.71,1.00,1.00
354.77,5.00,0.49,-11.92,153.73,4.00,0.52
198.58,0.00,0.71,-20.98,94.80,4.00,0.50
256.39,1.00,0.96,-6.89,106.76,5.00,1.00
258.09,0.00,0.01,-9.38,83.73,4.00,0.77
213.26,2.00,0.42,-19.78,46.87,1.00,0.00
155.48,8.00,0.23,-5.77,123.29,4.00,0.98
268.02,9.00,0.43,-13.47,119.44,4.00,0.98
534.62,0.00,0.44,-9.16,122.91,4.00,1.00
319.56,8.00,0.44,-4.14,106.58,4.00,0.23
244.71,7.00,0.68,-6.16,79.25,4.00,0.19
300.02,0.00,0.59,-5.66,198.02,4.00,0.24
255.42,6.00,0.01,-5.54,122.62,4.00,1.00
367.99,2.00,0.00,-6.63,126.42,4.00,0.27
280.45,2.00,0.20,-3.09,188.50,1.00,0.00
122.46,7.00,0.48,-18.80,79.00,4.00,0.98
231.42,2.00,0.24,-10.45,117.44,4.00,0.00
197.07,2.00,0.01,-15.16,130.89,4.00,0.21
185.05,8.00,0.27,-13.21,141.62,4.00,0.91
210.39,1.00,0.01,-7.54,81.90,5.00,0.79
215.14,8.00,0.59,-7.11,102.04,4.00,1.00
404.38,11.00,0.69,-9.32,130.29,4.00,0.00
305.50,0.00,0.52,-13.96,140.63,4.00,0.18
197.09,10.00,0.85,-8.59,106.08,3.00,1.00
209.08,8.00,0.05,-28.23,121.28,4.00,0.00
131.37,0.00,0.00,-9.35,179.16,1.00,0.00
205.06,11.00,0.63,-5.69,96.05,4.00,0.62
300.83,0.00,0.68,-5.94,197.44,4.00,1.00
220.06,2.00,0.58,-12.25,140.65,1.00,0.00
319.09,9.00,0.56,-16.06,160.05,4.00,0.57
229.69,7.00,0.89,-20.96,151.44,5.00,0.89
197.20,0.00,0.34,-12.00,111.54,1.00,0.00
352.34,1.00,0.73,-16.14,168.86,5.00,0.62
129.12,9.00,0.72,-13.40,98.02,4.00,0.08
309.47,10.00,0.29,-4.75,155.98,4.00,0.54
241.66,3.00,0.03,-9.64,131.76,4.00,0.55
273.01,4.00,0.00,-6.73,117.84,4.00,1.00
222.14,7.00,0.44,-6.74,85.99,4.00,0.59
573.67,4.00,0.66,-17.63,119.71,4.00,0.92
181.39,1.00,0.38,-16.16,89.99,4.00,0.94
127.16,2.00,0.40,-10.38,114.60,7.00,0.89
228.21,0.00,0.83,-13.56,125.90,3.00,0.99
194.79,10.00,0.39,-10.40,104.01,4.00,0.53
246.67,8.00,0.54,-14.18,137.82,5.00,0.69
156.37,4.00,0.35,-9.06,113.43,4.00,0.40
143.26,0.00,0.61,-12.68,140.90,1.00,0.00
284.32,8.00,0.62,-11.61,170.03,4.00,0.60
295.60,2.00,0.18,-16.68,99.96,4.00,0.38
167.71,2.00,0.10,-16.28,104.28,5.00,0.58
196.39,10.00,0.36,-21.42,152.29,1.00,0.00
207.75,7.00,0.83,-10.19,130.82,1.00,1.00
618.24,3.00,0.16,-13.61,131.29,4.00,0.46
352.50,11.00,0.76,-5.83,105.05,1.00,0.00
307.70,11.00,0.48,-4.37,110.02,4.00,0.45
261.59,1.00,0.58,-3.54,175.95,4.00,0.46
67.11,2.00,0.60,-19.99,120.45,5.00,0.65
246.60,9.00,0.60,-9.77,136.89,4.00,0.53
493.30,7.00,0.73,-8.65,127.92,1.00,0.00
138.14,7.00,0.46,-3.85,123.09,1.00,0.26
554.68,0.00,0.70,-12.83,132.27,4.00,1.00
249.05,1.00,0.70,-15.78,95.58,4.00,0.45
247.43,1.00,0.84,-6.02,127.98,4.00,0.00
393.09,7.00,0.31,-14.67,89.73,3.00,0.56
78.18,0.00,0.65,-14.48,111.13,3.00,0.64
146.57,6.00,0.11,-7.83,122.09,4.00,0.84
231.50,6.00,0.73,-6.09,153.05,4.00,0.20
176.59,7.00,0.68,-15.61,79.15,4.00,0.93
173.24,2.00,0.52,-7.24,127.77,4.00,1.00
269.01,4.00,0.24,-2.22,101.91,4.00,0.64
144.77,9.00,0.90,-11.06,181.42,4.00,0.24
641.49,0.00,0.43,-25.90,170.90,7.00,0.62
314.72,10.00,0.62,-9.79,147.74,3.00,0.90
292.52,0.00,0.53,-9.92,113.64,3.00,1.00
340.22,0.00,0.95,-14.86,101.90,5.00,0.80
173.56,11.00,0.51,-5.47,86.69,3.00,1.00
206.26,8.00,0.60,-8.91,140.83,4.00,1.00
494.21,7.00,0.33,-11.02,144.84,5.00,0.97
222.25,6.00,0.01,-11.26,99.61,4.00,1.00
110.71,5.00,0.34,-28.19,130.91,4.00,0.61
98.66,4.00,0.04,-15.62,96.08,5.00,0.01
184.29,4.00,0.66,-23.97,116.95,1.00,0.00
247.95,11.00,0.42,-17.66,119.39,4.00,1.00
263.58,1.00,0.44,-8.51,128.01,4.00,0.00
170.71,7.00,0.89,-5.06,139.56,1.00,0.09
224.86,9.00,0.57,-6.77,106.01,4.00,0.94
204.25,7.00,0.78,-6.62,141.01,4.00,0.00
197.54,2.00,0.00,-4.35,80.38,3.00,0.93
355.40,7.00,0.77,-9.30,133.02,4.00,0.00
128.68,10.00,0.06,-9.66,135.07,4.00,0.79
171.86,0.00,0.51,-14.95,100.32,4.00,1.00
146.15,9.00,0.64,-5.22,112.09,4.00,0.00
201.98,7.00,0.53,-5.41,134.25,4.00,0.62
141.09,9.00,0.81,-11.71,155.26,4.00,0.81
165.69,6.00,0.34,-10.06,205.16,1.00,0.00
241.45,7.00,0.93,-8.96,45.71,4.00,0.64
408.06,8.00,0.71,-12.41,154.48,3.00,0.50
280.66,10.00,0.12,-9.92,122.95,4.00,0.99
419.76,10.00,0.10,-6.50,202.05,3.00,1.00
235.99,0.00,0.65,-8.30,85.98,4.00,0.97
407.07,7.00,0.90,-12.96,144.01,3.00,0.71
188.26,1.00,0.38,-3.59,145.01,4.00,0.81
175.15,10.00,0.73,-17.45,75.06,3.00,1.00
86.57,1.00,0.27,-23.48,90.34,7.00,0.00
186.41,4.00,0.67,-9.24,136.86,4.00,0.40
219.22,9.00,0.41,-7.49,165.98,4.00,0.61
189.96,1.00,0.58,-9.64,125.59,3.00,0.43
274.44,0.00,0.00,-6.67,118.96,4.00,0.53
246.67,1.00,0.00,-12.69,107.93,1.00,0.43
210.52,1.00,0.55,-8.92,111.95,5.00,0.20
126.43,1.00,0.49,-6.29,138.16,1.00,0.00
503.48,5.00,0.15,-17.83,120.07,4.00,0.00
243.30,9.00,0.05,-5.98,125.05,4.00,0.41
242.15,4.00,0.31,-8.70,72.88,4.00,0.07
167.84,4.00,0.20,-12.32,137.40,4.00,0.20
218.67,11.00,0.23,-15.43,30.05,1.00,0.00
165.75,10.00,0.25,-14.43,78.84,1.00,0.00
260.52,3.00,0.56,-6.86,45.51,4.00,0.44
207.70,6.00,0.31,-10.20,180.12,3.00,0.32
156.21,0.00,0.22,-9.39,138.39,1.00,0.00
244.32,6.00,0.51,-5.59,67.61,5.00,0.88
146.08,9.00,0.54,-15.91,101.20,3.00,0.58
411.69,4.00,0.42,-7.17,156.07,4.00,0.07
404.45,2.00,0.27,-10.90,131.51,4.00,0.71
146.83,4.00,0.00,-10.43,152.63,4.00,0.41
169.22,7.00,0.07,-12.11,160.98,4.00,0.73
266.06,2.00,0.37,-10.10,156.30,4.00,0.00
355.34,0.00,0.92,-9.64,153.97,4.00,0.71
250.38,7.00,0.89,-10.75,110.00,4.00,0.71
211.54,3.00,0.04,-16.17,126.79,7.00,0.39
273.08,7.00,0.38,-9.78,109.80,4.00,0.32
220.53,5.00,0.44,-5.65,143.10,4.00,0.61
262.90,2.00,0.51,-7.63,146.00,1.00,0.00
179.51,1.00,0.52,-5.48,134.11,3.00,0.63
263.73,1.00,0.62,-10.24,86.68,5.00,1.00
320.44,5.00,0.85,-11.42,88.07,4.00,0.48
371.88,10.00,0.12,-23.88,64.90,7.00,0.40
231.24,0.00,0.21,-4.82,111.54,4.00,0.73
95.50,2.00,0.24,-28.51,88.66,3.00,0.88
134.97,10.00,0.45,-6.22,136.98,4.00,0.88
842.11,7.00,0.35,-30.14,60.01,1.00,0.00
302.63,5.00,0.06,-16.25,68.33,1.00,0.73
295.50,7.00,0.28,-9.32,124.77,1.00,0.00
145.14,4.00,0.72,-12.65,91.32,4.00,0.79
154.75,0.00,0.30,-9.06,177.95,4.00,0.19
156.50,5.00,0.00,-6.78,102.77,1.00,0.00
203.83,9.00,0.17,-13.66,129.97,4.00,0.01
185.57,1.00,0.31,-6.60,110.21,4.00,1.00
238.00,9.00,0.59,-11.12,96.97,4.00,0.44
378.96,5.00,0.14,-5.86,196.14,4.00,0.62
126.59,2.00,0.50,-9.57,82.75,4.00,0.39
193.59,4.00,0.82,-11.08,85.20,4.00,0.00
189.20,0.00,0.65,-9.11,107.93,4.00,0.67
141.43,6.00,0.78,-9.38,119.71,1.00,0.12
255.84,1.00,0.28,-7.53,121.87,4.00,0.92
172.49,6.00,0.55,-17.88,105.73,4.00,0.00
267.75,9.00,0.00,-5.14,102.01,4.00,0.51
339.33,7.00,0.24,-7.02,84.77,5.00,0.63
205.71,7.00,0.69,-8.27,104.45,4.00,0.76
268.07,1.00,0.64,-5.05,129.97,1.00,0.00
149.37,8.00,0.00,-7.80,185.76,3.00,0.83
243.98,7.00,0.27,-7.81,141.21,3.00,1.00
543.58,1.00,0.43,-10.59,0.00,3.00,1.00
366.39,8.00,0.44,-6.79,177.66,4.00,0.67
281.73,5.00,0.35,-4.84,131.32,4.00,0.80
342.75,11.00,0.06,-14.42,87.56,5.00,0.61
220.08,0.00,0.47,-13.31,120.98,4.00,1.00
121.73,11.00,0.71,-12.74,151.73,3.00,0.88
222.69,10.00,0.76,-8.21,105.95,4.00,0.85
220.42,9.00,0.61,-2.59,150.23,4.00,0.35
144.20,3.00,0.78,-12.03,90.10,3.00,0.87
91.74,0.00,0.00,-12.67,177.47,4.00,0.88
262.56,0.00,0.67,-10.33,125.29,4.00,0.00
188.06,2.00,0.48,-5.02,92.57,4.00,0.73
211.75,0.00,0.61,-7.46,138.76,3.00,0.97
152.97,5.00,0.80,-11.34,90.07,4.00,0.44
206.97,8.00,0.50,-22.50,134.28,7.00,0.81
420.15,0.00,0.57,-9.80,125.01,4.00,0.99
285.78,5.00,0.59,-5.96,111.05,4.00,0.74
65.51,3.00,0.07,-22.71,100.09,5.00,0.70
366.29,9.00,0.57,-13.02,131.95,4.00,0.04
326.61,3.00,0.69,-4.14,120.02,4.00,0.79
180.01,7.00,0.06,-10.70,146.24,1.00,0.00
213.13,7.00,0.00,-5.38,91.92,4.00,0.36
197.41,0.00,0.68,-13.98,80.39,3.00,0.87
215.82,1.00,0.38,-4.18,164.00,4.00,0.00
223.61,5.00,0.79,-6.80,98.50,4.00,0.79
219.69,0.00,0.72,-10.21,93.38,3.00,0.45
252.66,1.00,0.56,-7.83,151.70,4.00,0.83
237.66,2.00,0.76,-4.65,151.28,4.00,0.16
189.52,0.00,0.64,-19.94,103.67,3.00,1.00
153.26,5.00,0.65,-12.19,197.70,1.00,0.00
237.84,1.00,0.65,-3.49,110.11,4.00,0.85
204.85,2.00,0.58,-11.11,89.68,4.00,1.00
267.65,7.00,0.78,-10.10,150.40,4.00,0.00
223.29,1.00,0.04,-6.87,157.90,4.00,0.28
214.05,8.00,0.64,-9.21,166.93,7.00,0.21
269.79,11.00,0.01,-8.80,139.03,4.00,1.00
336.80,2.00,0.68,-8.98,139.50,4.00,0.00
192.70,1.00,0.00,-9.95,160.66,4.00,0.65
187.98,2.00,0.69,-10.09,63.36,5.00,1.00
184.32,5.00,0.41,-20.28,118.97,4.00,0.27
249.91,6.00,0.53,-3.46,167.99,4.00,0.35
103.73,0.00,0.54,-24.33,71.31,1.00,0.59
180.51,9.00,0.39,-14.79,219.30,4.00,0.45
215.90,1.00,0.00,-4.48,102.83,4.00,1.00
184.76,1.00,0.64,-11.24,126.31,5.00,0.33
341.68,10.00,0.80,-7.42,112.06,3.00,0.17
238.50,2.00,0.30,-11.00,182.25,4.00,0.34
338.29,0.00,1.00,-8.53,111.99,4.00,0.92
211.17,11.00,0.75,-13.51,81.40,4.00,0.15
286.82,9.00,0.55,-6.62,134.74,4.00,0.00
167.13,11.00,0.70,-11.05,91.26,1.00,0.00
34.61,8.00,0.29,-3.93,84.30,1.00,0.00
126.69,2.00,0.57,-4.76,86.99,4.00,0.39
139.83,0.00,0.00,-9.74,102.88,7.00,0.57
124.76,7.00,0.00,-17.91,161.53,4.00,0.65
204.38,0.00,0.02,-7.94,94.50,4.00,0.20
163.40,7.00,0.02,-9.63,100.02,4.00,0.86
277.08,7.00,0.54,-13.10,84.19,7.00,0.44
137.19,7.00,0.21,-11.38,125.77,1.00,0.00
100.21,1.00,0.43,-6.89,134.10,4.00,0.00
276.53,4.00,0.18,-12.35,84.13,4.00,0.78
285.15,10.00,0.19,-7.61,182.20,4.00,0.68
208.80,8.00,0.75,-5.60,167.14,4.00,0.00
285.39,1.00,0.01,-10.18,169.87,3.00,0.31
228.00,9.00,0.04,-3.23,147.98,4.00,0.87
256.50,0.00,0.85,-9.34,111.04,4.00,0.63
249.26,3.00,0.05,-6.57,115.01,4.00,0.67
537.26,5.00,0.53,-17.50,100.28,4.00,0.68
120.87,9.00,0.59,-10.33,187.32,1.00,0.00
276.95,11.00,0.51,-9.72,102.74,4.00,1.00
182.70,10.00,0.79,-18.53,108.19,1.00,0.00
237.79,5.00,0.23,-5.35,120.72,3.00,1.00
409.70,11.00,0.96,-5.52,125.02,4.00,0.27
321.31,1.00,0.02,-7.25,149.94,4.00,0.11
322.66,7.00,0.40,-7.74,156.95,3.00,1.00
214.05,6.00,0.04,-10.70,126.48,4.00,0.01
231.18,7.00,0.43,-8.03,90.04,3.00,1.00
215.56,5.00,0.57,-6.43,111.95,4.00,1.00
164.57,7.00,0.66,-7.45,145.34,4.00,0.18
304.38,1.00,0.53,-8.40,105.21,5.00,1.00
254.51,10.00,0.35,-3.86,104.99,3.00,0.79
127.69,6.00,0.39,-8.69,85.26,4.00,0.76
126.69,2.00,0.53,-14.53,117.24,3.00,0.57
250.85,2.00,0.22,-8.19,135.04,4.00,0.05
231.08,4.00,0.77,-8.46,85.38,4.00,0.35
236.09,9.00,0.57,-11.33,119.04,4.00,0.66
254.90,0.00,0.67,-6.41,93.99,4.00,0.50
282.10,10.00,0.77,-25.04,128.25,1.00,0.00
670.04,2.00,0.43,-15.47,144.74,4.00,0.28
541.52,9.00,0.07,-8.71,149.86,4.00,0.06
222.07,7.00,0.17,-4.74,99.37,4.00,0.21
214.31,9.00,0.80,-10.30,171.46,4.00,0.82
293.54,2.00,0.16,-12.36,146.45,3.00,0.96
294.74,1.00,0.54,-10.65,101.30,4.00,1.00
228.49,9.00,0.57,-7.92,104.12,3.00,0.68
240.59,11.00,0.01,-5.72,97.02,4.00,1.00
168.33,7.00,0.00,-7.66,116.01,4.00,0.59
142.16,4.00,1.00,-5.06,133.07,1.00,0.00
229.88,10.00,0.17,-9.41,125.68,1.00,0.01
179.10,7.00,0.38,-5.15,105.50,4.00,0.54
203.78,11.00,0.79,-10.10,88.02,4.00,0.00
192.44,7.00,0.58,-4.43,147.90,4.00,0.37
226.32,7.00,0.93,-12.42,89.68,4.00,0.55
298.53,2.00,0.33,-11.81,98.97,4.00,0.38
245.68,3.00,0.73,-8.24,168.27,3.00,1.00
557.69,7.00,0.24,-18.20,89.87,4.00,0.26
184.95,2.00,0.38,-10.13,108.98,1.00,0.03
257.36,11.00,0.00,-9.58,95.56,4.00,0.00
235.39,11.00,0.00,-19.49,85.51,3.00,1.00
312.08,11.00,0.54,-8.78,119.56,4.00,0.32
164.96,7.00,0.67,-6.93,137.83,4.00,0.57
96.65,11.00,0.06,-8.96,120.50,3.00,1.00
234.50,6.00,0.41,-5.81,111.32,1.00,0.99
248.19,9.00,0.37,-3.80,117.95,4.00,0.00
185.23,10.00,0.53,-3.68,86.81,4.00,0.00
297.93,5.00,1.00,-13.34,157.96,5.00,0.77
220.47,1.00,0.05,-3.52,135.91,4.00,0.26
185.21,10.00,0.27,-19.17,115.91,4.00,1.00
208.14,0.00,0.11,-11.87,98.53,4.00,0.35
70.90,0.00,0.27,-9.88,42.53,4.00,0.00
277.97,2.00,0.74,-6.84,131.83,4.00,0.00
256.57,0.00,0.40,-8.22,161.54,4.00,0.01
149.89,7.00,0.64,-6.89,154.70,4.00,0.30
260.91,2.00,0.58,-4.60,141.77,4.00,0.02
89.89,4.00,0.28,-26.70,149.01,1.00,0.00
269.82,9.00,0.63,-5.93,164.93,4.00,0.00
154.07,0.00,0.43,-8.82,122.16,4.00,0.53
344.69,2.00,0.53,-6.16,134.83,4.00,0.47
213.89,7.00,0.74,-7.35,120.19,4.00,0.02
183.90,6.00,0.61,-3.74,99.49,5.00,1.00
277.03,1.00,0.52,-6.43,119.81,4.00,1.00
210.55,4.00,0.63,-22.79,41.13,1.00,0.00
421.62,4.00,0.85,-5.65,93.94,4.00,0.89
172.77,9.00,0.86,-10.85,159.08,4.00,0.00
203.91,9.00,0.64,-6.27,183.91,4.00,0.61
138.34,11.00,0.10,-15.55,88.95,7.00,1.00
299.57,0.00,0.79,-10.92,156.00,4.00,0.17
361.01,6.00,0.01,-7.99,136.96,4.00,0.02
170.50,5.00,0.35,-13.58,192.66,1.00,0.00
164.57,0.00,0.62,-12.94,97.49,4.00,0.97
185.81,5.00,0.51,-17.38,130.26,4.00,0.85
183.88,4.00,0.39,-4.53,74.88,1.00,0.00
202.24,2.00,0.65,-9.64,107.73,3.00,0.56
330.58,9.00,0.65,-7.11,136.04,4.00,0.58
811.23,11.00,0.04,-17.88,71.42,5.00,0.95
245.13,9.00,0.87,-6.78,100.03,4.00,1.00
286.77,11.00,0.32,-4.04,147.98,4.00,0.00
133.67,1.00,0.17,-12.15,74.73,1.00,0.45
213.16,10.00,0.70,-17.31,130.43,4.00,0.85
286.67,0.00,0.53,-13.06,152.52,4.00,0.00
132.94,6.00,0.51,-13.71,139.20,4.00,0.00
156.63,9.00,0.30,-13.06,96.70,3.00,1.00
213.21,7.00,0.76,-7.32,116.08,4.00,0.83
168.28,4.00,0.02,-25.43,100.93,4.00,0.00
287.66,10.00,0.70,-12.22,133.35,3.00,0.65
115.15,1.00,0.05,-7.79,107.91,4.00,0.34
157.47,9.00,0.90,-5.07,125.30,4.00,0.36
381.54,7.00,0.82,-10.21,134.82,4.00,0.48
260.99,11.00,0.56,-9.59,90.10,4.00,0.32
153.50,7.00,0.29,-16.02,118.06,1.00,0.41
142.73,7.00,0.49,-9.87,124.88,4.00,1.00
247.17,9.00,0.82,-8.48,165.89,4.00,1.00
208.25,6.00,0.42,-3.98,92.55,4.00,0.60
179.02,7.00,0.40,-4.85,120.62,4.00,0.74
273.87,5.00,0.50,-11.71,162.82,4.00,0.59
194.25,4.00,0.64,-9.50,145.22,4.00,0.54
169.98,10.00,0.53,-12.74,185.33,4.00,0.59
222.01,1.00,1.00,-5.28,99.12,4.00,0.10
285.28,9.00,0.31,-8.88,127.47,4.00,0.70
244.04,8.00,0.56,-10.26,130.05,4.00,1.00
156.55,4.00,0.78,-8.04,127.79,1.00,0.00
142.99,2.00,0.61,-18.18,101.32,4.00,0.77
230.56,10.00,0.85,-4.88,87.99,4.00,0.15
309.60,6.00,0.80,-7.25,181.37,4.00,0.16
236.25,5.00,0.56,-16.41,141.04,4.00,0.63
249.76,6.00,0.00,-3.52,104.99,4.00,1.00
191.42,11.00,0.41,-51.64,168.35,5.00,0.81
275.04,7.00,0.09,-3.57,103.65,4.00,1.00
230.24,5.00,0.45,-6.17,159.25,4.00,0.34
197.82,2.00,0.25,-11.29,142.88,4.00,0.37
112.17,7.00,0.63,-30.22,119.71,3.00,0.38
242.39,11.00,0.05,-5.43,96.06,4.00,0.87
214.52,5.00,0.47,-13.38,130.28,4.00,0.19
151.41,4.00,0.76,-25.26,93.77,3.00,0.76
188.94,1.00,0.55,-5.32,125.53,5.00,0.62
205.87,2.00,0.00,-4.12,91.46,4.00,0.22
216.74,1.00,0.33,-9.05,171.79,4.00,0.29
136.75,9.00,0.39,-22.50,103.12,4.00,0.87
234.61,1.00,0.47,-5.17,167.59,4.00,0.35
256.78,2.00,0.05,-13.14,85.99,4.00,0.19
189.60,2.00,0.24,-20.87,77.65,3.00,0.81
273.97,5.00,0.68,-16.87,192.82,3.00,0.28
212.17,9.00,0.50,-6.30,113.81,1.00,1.00
159.40,9.00,0.72,-18.91,195.22,1.00,0.00
163.29,6.00,0.48,-14.89,175.03,3.00,0.94
286.25,10.00,0.20,-11.72,69.17,3.00,1.00
173.98,7.00,0.50,-9.33,140.90,1.00,0.00
246.80,5.00,0.06,-4.13,126.98,4.00,0.33
211.25,8.00,0.14,-14.09,43.97,4.00,0.00
320.94,6.00,0.01,-4.96,87.12,4.00,0.84
198.19,11.00,0.01,-6.81,129.99,4.00,0.01
158.28,2.00,0.05,-14.68,112.25,1.00,0.73
229.88,10.00,0.47,-5.44,140.20,4.00,0.40
291.63,1.00,0.58,-7.46,174.52,1.00,0.00
222.04,8.00,0.90,-11.61,144.98,4.00,1.00
315.92,7.00,0.54,-6.74,126.94,4.00,1.00
185.70,11.00,0.68,-16.10,83.96,3.00,0.18
304.72,5.00,0.66,-7.27,227.16,4.00,0.65
355.19,11.00,0.77,-8.01,125.25,4.00,0.05
588.85,5.00,0.70,-16.48,59.68,1.00,0.00
232.07,8.00,0.64,-4.25,120.31,4.00,0.88
249.50,10.00,0.50,-12.01,206.02,1.00,0.00
233.46,7.00,0.70,-7.92,118.15,4.00,0.60
159.63,8.00,0.02,-12.01,120.01,1.00,0.00
157.49,5.00,0.65,-18.69,182.41,4.00,0.00
329.51,2.00,0.16,-9.86,132.61,4.00,0.64
208.87,5.00,0.48,-15.09,111.93,4.00,0.07
264.67,10.00,0.03,-7.61,147.13,4.00,0.63
304.95,9.00,0.76,-20.50,86.32,4.00,0.67
146.99,6.00,0.34,-5.68,152.63,1.00,0.00
83.98,1.00,0.34,-20.86,100.03,4.00,0.98
134.92,7.00,0.28,-13.12,80.47,3.00,0.58
168.86,1.00,0.33,-9.52,197.21,1.00,0.00
238.52,2.00,0.63,-19.94,80.00,4.00,0.00
244.92,0.00,1.00,-4.07,130.98,4.00,0.43
253.13,8.00,0.47,-21.53,92.02,1.00,0.00
177.45,5.00,0.13,-19.60,172.22,4.00,0.78
174.58,7.00,0.86,-9.30,117.04,4.00,0.97
222.38,11.00,0.41,-9.63,187.43,7.00,0.50
106.81,0.00,0.58,-16.08,136.98,4.00,0.00
137.40,9.00,0.44,-7.44,133.88,4.00,0.21
238.24,7.00,0.41,-6.49,97.98,4.00,0.77
279.07,1.00,0.55,-27.02,99.56,3.00,0.81
359.86,4.00,0.30,-10.00,124.07,4.00,0.80
164.13,2.00,0.66,-7.93,90.25,3.00,1.00
172.38,0.00,0.86,-12.41,127.28,4.00,0.00
218.33,7.00,0.06,-12.81,114.59,4.00,0.00
163.26,4.00,0.26,-12.78,114.14,1.00,0.32
171.31,8.00,0.56,-23.54,70.49,1.00,0.00
114.62,11.00,0.34,-7.57,129.58,4.00,0.35
128.97,8.00,0.45,-13.14,172.11,4.00,0.07
58.46,0.00,0.34,-18.68,56.96,1.00,0.00
52.56,8.00,0.56,-3.56,203.21,1.00,0.00
210.29,2.00,0.55,-10.22,128.26,3.00,0.00
268.75,3.00,0.58,-13.51,96.24,3.00,0.88
263.37,4.00,0.10,-7.67,77.48,4.00,0.05
246.86,2.00,0.53,-4.54,145.71,4.00,0.59
193.83,2.00,0.94,-18.31,114.83,4.00,0.43
335.46,7.00,1.00,-14.06,70.09,4.00,0.44
224.94,0.00,0.55,-5.27,140.07,4.00,0.00
451.34,11.00,0.25,-7.95,69.74,4.00,0.00
445.49,6.00,0.39,-7.44,120.81,4.00,0.80
299.36,11.00,0.38,-8.80,126.15,4.00,0.24
221.13,9.00,0.58,-6.23,166.72,4.00,0.65
323.60,9.00,0.50,-9.66,90.13,3.00,1.00
183.17,7.00,0.51,-11.55,185.33,4.00,0.16
456.65,1.00,0.04,-8.98,91.42,3.00,1.00
335.57,8.00,0.52,-6.82,98.00,4.00,0.86
189.81,7.00,0.52,-3.54,114.54,4.00,0.17
229.90,4.00,0.00,-15.19,122.57,1.00,0.00
197.25,6.00,0.25,-12.47,134.24,4.00,0.00
155.98,3.00,0.00,-8.48,125.33,5.00,1.00
223.97,0.00,0.28,-16.09,147.09,4.00,0.00
182.33,11.00,0.68,-9.07,168.85,4.00,0.59
172.12,7.00,0.70,-11.37,135.56,4.00,0.18
194.22,1.00,0.51,-4.56,180.04,4.00,0.37
181.73,11.00,0.02,-10.03,137.27,1.00,0.00
153.78,5.00,0.62,-10.30,93.37,5.00,0.53
227.66,8.00,0.78,-13.34,170.05,4.00,0.20
294.66,0.00,0.61,-7.41,115.05,4.00,0.75
339.15,0.00,0.02,-6.82,99.11,4.00,1.00
167.26,11.00,0.79,-4.63,120.12,4.00,1.00
290.09,8.00,0.76,-7.14,153.32,4.00,0.33
160.84,9.00,0.01,-13.39,99.46,4.00,0.24
281.34,6.00,0.80,-8.76,83.86,3.00,1.00
274.73,0.00,0.68,-9.73,164.59,4.00,0.89
145.74,7.00,0.72,-7.27,159.94,1.00,0.00
302.84,9.00,0.66,-9.80,119.09,4.00,0.88
125.83,0.00,0.97,-12.14,105.04,1.00,0.00
318.88,9.00,0.48,-5.48,122.93,4.00,1.00
326.27,7.00,0.00,-9.46,135.51,4.00,0.68
191.53,5.00,0.28,-2.79,130.03,4.00,0.48
198.87,7.00,0.71,-6.86,120.10,4.00,0.87
294.48,10.00,0.61,-5.60,119.10,4.00,0.93
215.07,10.00,0.57,-8.01,157.76,4.00,0.65
240.09,0.00,0.66,-7.76,96.00,5.00,0.51
315.17,6.00,0.58,-6.80,141.77,4.00,0.00
415.45,4.00,0.49,-24.25,137.88,3.00,0.97
191.74,11.00,0.51,-5.53,112.19,4.00,0.00
183.56,4.00,0.69,-5.52,185.98,1.00,0.00
132.94,11.00,0.41,-4.66,110.58,4.00,0.49
271.44,5.00,0.52,-12.25,139.94,1.00,0.00
268.90,0.00,0.54,-9.66,90.02,4.00,0.65
579.13,2.00,0.62,-17.11,140.61,4.00,0.00
249.42,7.00,0.59,-9.99,127.61,5.00,0.62
271.10,7.00,0.68,-14.16,73.44,4.00,0.71
127.69,6.00,0.73,-8.69,148.45,4.00,0.75
251.82,5.00,0.09,-9.71,104.82,4.00,1.00
